id,distance,g1_id,g1_mag,g1_rad,g1_z,g1_type,g2_id,g2_mag,g2_rad,g2_z,g2_type,g1_flux,g2_flux,g1_flux_b2f,g2_flux_b2f,g1_flux_sex,g2_flux_sex,g1_flux_b2m2f,g2_flux_b2m2f,detection,g1_sex_mag,g2_sex_mag
1452,7.071068,17018,19.648802,2.608557,0.33,sph,77509,21.640585,3.354624,0.94,sphd,334.5639939386275,53.427641107542755,345.5583,57.81865300000001,342.5802307128906,,342.8579,51.93828,0,19.33309425622856,
1453,16.278821,144323,19.612341,10.635217,0.6802,sphd,7473,20.65497,8.331311,0.87,irr,345.9900424245492,132.43781286091408,366.31235,121.92031999999999,297.2720031738281,95.03012084960938,338.50342,132.20792,2,19.487114975891586,20.72534679610888
1454,17.888544,102027,20.067772,5.691506,0.6522,sphd,138252,21.38328,7.750429,0.9365,sphd,227.45275418889923,67.71548603399485,228.79782000000003,50.636806,179.91392517089844,36.746360778808594,218.00885,59.008144,2,20.032338053408854,21.756964163350307
1455,6.403124,101074,21.062378,15.063304,0.53,disk,14276,21.143589,1.787367,1.29,sph,91.00155218304093,84.44314503927896,94.63721,80.20176,148.6071319580078,,98.135376,73.797714,0,20.239900868503177,
1456,12.083046,187837,21.841413,7.743726,1.02,disk,149027,21.687496,5.61229,0.9144,disk,44.40529913303256,51.16837206493278,36.065384,56.742732999999994,5.51478385925293,73.31033325195312,37.83113,53.03168,2,23.816178760449887,21.007087015715914
1457,6.403124,133064,22.178249,1.7388869999999998,1.03,sph,34746,22.092623,21.092403,0.86,irr,32.56119986044495,35.23309541989522,30.371813,22.009413000000002,33.4939079284668,,31.342012,22.026735,0,21.857585444620447,
1458,5.830952,4443,21.43194,1.963534,0.9,sph,141086,21.490274,1.6488509999999998,1.15,sph,64.74764844529996,61.3607133686444,64.96681,63.357723,51.37565994262695,50.71323013305664,64.40635999999999,63.758884,2,21.393106465947817,21.407196816448035
1459,13.0,155679,22.841707,3.367405,1.3079,sphd,76150,21.96644,3.755497,1.4,irr,17.673281705401198,39.575280343321694,17.131756,39.460217,12.729578971862793,25.77921485900879,19.692484,36.660374,2,22.907964900767777,22.141825784523306
1460,23.769729,113439,22.332907,11.341094,0.97,disk,161952,21.58478,6.397268,0.14,irr,28.23821236450491,56.245528254563176,22.88511,61.477104000000004,20.351600646972656,42.867210388183594,23.382261,61.661175,2,22.39850356992857,21.58968694391981
1461,24.186773,30029,22.010464,6.3164989999999985,0.89,irr,107273,21.716248,15.590001,0.32,disk,38.00269533720144,49.831137389315735,39.453655,47.173874,27.346555709838867,24.862422943115234,36.424297,44.450382,2,22.07774341285171,22.181141374719722
1465,16.03122,29456,22.755486,11.359019,1.13,disk,187891,22.747952,4.330853,1.1482,irr,19.133992526649784,19.26722637343435,18.27291,20.738798000000006,10.809886932373047,13.581440925598145,19.590893,19.812628,2,23.085447121477337,22.83763537763539
1466,8.602325,10035,20.233809,6.184983,0.6,sphd,180156,20.927538,3.2904760000000004,1.0953,sph,195.19846583468868,103.03500582865351,209.18451000000002,102.40315,163.99801635742188,82.65585327148438,201.81645,105.997154,2,20.132903512353863,20.876815966135837
1467,5.0,163591,22.462381,1.394262,0.84,sph,149027,21.687496,5.61229,0.9144,disk,25.063839453042306,51.16837206493278,30.38907,44.653009999999995,,62.23371887207031,32.577785,40.93494000000001,1,,21.184935615755034
1469,12.206556,186449,19.305529,5.1738050000000015,0.25,sphd,106785,20.011471,5.159707,0.62,sphd,458.97433365975456,239.5585082311901,466.14157,232.3897,431.7806701660156,167.76170349121094,463.04587,223.21817,2,19.081842009845495,20.108267931483798
1470,13.0,62592,20.304964,9.402297,0.7340000000000001,sph,116519,19.686834,4.947211,0.6,sph,182.8160831878469,323.04751155112467,146.37337,340.2929,105.67862701416016,265.0152893066406,124.38861,345.0383,2,20.610032094370638,19.611822674875317
1471,8.246211,178281,21.377747,4.350035,1.18,sphd,110123,22.520016,7.0567509999999976,0.11,irr,68.0614504406273,23.768052604700785,60.28765,26.116327,,68.92237854003906,58.654877,30.837227,1,,21.074099358204055
1472,32.015621,127476,19.902361,9.672429,0.62,sphd,97115,19.539415,13.325949,0.45899999999999996,sphd,264.88392311819416,370.02749871222807,239.87682,416.76797,182.86093139648438,306.100341796875,246.55336,375.9573,2,20.01469768124253,19.45534046365438
1473,7.211103,14505,22.486086,2.048718,0.93,sph,97610,22.834682,5.010222,1.31,irr,24.522548379040995,17.788003244850547,24.034887,17.208893,,31.19951629638672,23.23048,18.99081,1,,21.934630347601214
1474,17.804494000000005,18237,22.781054,6.957674000000001,0.34,irr,183207,21.009567,6.991914,1.33,sphd,18.688670196726388,95.53735204093182,19.009531,98.62691,6.057117462158203,71.72579193115234,18.559885,104.47733,2,23.714335010586463,21.030811619924123
1475,34.205263,168131,22.738567,13.473547,0.3,disk,181700,21.474472,10.74073,1.16,irr,19.434492310935333,62.260298711090755,19.899427,67.180786,5.730587005615234,40.42652130126953,19.007027,62.121975,2,23.774502223335364,21.6533340701547
1476,11.401754,178281,21.377747,4.350035,1.18,sphd,175837,22.423967,9.980959,1.33,irr,68.0614504406273,25.966487119353303,61.191353,27.968939000000002,66.76387023925781,3.547532081604004,68.48921,23.410795,2,21.108646239043,24.295184170930213
1477,18.973666,3028,21.855591,8.817533000000003,0.71,sphd,165328,22.227751,8.466353,1.2824,irr,43.82920568266121,31.109970550890587,38.50351,36.66164000000001,23.07724380493164,20.83854103088379,41.978336,34.500156,2,22.262040154278996,22.37283172643714
1478,13.601470999999998,107463,21.766615,3.713468,1.08,sphd,163548,20.720341,13.155812,1.2,sphd,47.57228368262144,124.69918067666029,47.35019000000001,116.52051999999999,43.284034729003906,63.967803955078125,47.883404,106.08076,2,21.579180657942768,21.155096396403
1480,21.400935,13028,22.292723,5.9282879999999984,1.11,irr,101074,21.062378,15.063304,0.53,disk,29.30291329172649,91.00155218304093,24.495173,100.33976,17.326692581176758,71.8493423461914,28.750341,95.80612,2,22.573210825013984,21.02894300677593
1481,9.486833,135699,22.865505,6.071238,0.5179,irr,167049,22.585945,5.294383,1.0777,irr,17.290119703279725,22.36773454542991,18.016308,20.867462,1.3572295904159546,29.121402740478516,19.01825,20.064184,2,25.338366701011385,22.009469273622702
1482,11.045361,65570,22.801733,6.5975410000000005,1.297,irr,30239,22.094917,6.229206,1.13,disk,18.33609287254613,35.15873168835214,17.374537,35.064209999999996,3.8054616451263428,2.0852746963500977,18.82681,33.0378,3,24.218981627279753,24.872091816652446
1483,21.213203,83236,21.760174,8.736517,1.2,sphd,135032,21.269571,7.093681,0.5501,irr,47.85533932472088,75.19199366438168,52.61413,68.99263,28.58544921875,64.97510528564453,41.0285,77.0808,2,22.02963744620593,21.138132520239274
1484,5.656854,158,20.738462,2.580061,0.37,sph,9352,22.331423,3.312418,0.8,sphd,122.63521590166808,28.27683515201548,166.47983,28.295261,,168.0257110595703,172.6725,20.864214,1,,20.106560645135705
1486,11.661904,127811,22.8729,8.24721,1.16,irr,65723,22.13341,3.154158,1.311,irr,17.17275602888971,33.93407379904054,18.921871,30.613232,,40.53253936767578,17.265068,32.783035,1,,21.650490467032267
1487,15.297059,183487,22.173185,4.262297,1.334,irr,82120,22.451473,9.411948,0.7337,disk,32.713423804695864,25.316915962457013,31.001184000000002,27.54594,22.099451065063477,16.919601440429688,29.919334000000006,25.822088,2,22.309046284381644,22.59902467863563
1489,26.683328000000003,8772,19.721294,9.049016,0.9269,sphd,150735,20.828709,11.037903,1.1405,sphd,312.9553642275044,112.85385530423314,319.8444,114.81991000000001,236.44656372070312,87.82524108886719,304.7771,117.32934,2,19.735667483017362,20.810951623383797
1490,13.152946,123552,20.753185,4.663806,0.39,sph,123476,21.520399,3.485527,0.81,sphd,120.98345980071079,59.68159208556261,120.0782,57.707577,89.34648132324219,49.9761962890625,129.20702,56.71386999999999,2,20.792306365925782,21.42309200325371
1491,19.104973,144399,22.535004,5.396987,1.3685,irr,169433,22.777393,9.548093,0.46,disk,23.442201788777126,18.75179299085387,22.456726,18.866346,14.516214370727539,12.415813446044922,22.852804000000006,18.306637,2,22.76536656726154,22.935062053834635
1492,10.049876,180818,22.629303,5.181621,0.81,irr,67514,21.851944,4.468380000000002,1.178,sph,21.492097396063446,43.97667601110794,22.313997,38.345325,3.644369125366211,43.1031494140625,21.09897,41.52107,2,24.265944103265966,21.583727490307112
1493,7.071068,143103,22.65242000000001,5.32345,0.5673,irr,152098,22.477684,2.0682720000000003,0.6335,sph,21.0393345760145,24.71305296767761,18.554094,25.46474,9.270097732543945,22.98151969909668,20.303995,25.859072,2,23.252289217907155,22.266553140260594
1494,9.899495,94212,21.085846,5.631355,0.49,sphd,9352,22.331423,3.312418,0.8,sphd,89.05567505301022,28.27683515201548,89.23723000000004,29.125985999999997,73.77227020263672,21.2109317779541,87.94901,29.486935,2,21.00026712935366,22.353600632205133
1495,4.472136,146616,22.43457,1.994235,1.45,sph,122605,20.904736,3.444414,0.6,sphd,25.71413975842659,105.22176925941021,28.085878000000005,103.64233399999999,,107.76780700683594,25.09888,105.78983,1,,20.588777386541004
1499,18.867962,8062,19.03857,8.653589,0.73,sphd,174774,18.352295,14.996244,0.2666,sphd,586.9106631991561,1104.2871028511706,490.3983,1143.6893,493.7502746582031,818.917236328125,559.1161,1029.2731,2,18.93623162445164,18.386899969720634
1500,8.062258,11267,20.043297,7.5683570000000016,0.36,sphd,107486,21.838253,2.580507,1.48,sph,232.6382916479576,44.534727572816095,228.07733,45.616479999999996,210.5674285888672,22.069530487060547,229.1361,44.358875,2,19.86152201590238,22.31051726508496
1501,13.038405,123219,21.403551,3.65311,1.4,sph,181400,21.689114,4.4090669999999985,0.91,sphd,66.462947887285,51.092176053641005,68.83718,55.608658,46.542964935302734,40.95732498168945,77.19908000000002,54.438335,2,21.50036488556121,21.639171039725866
1503,13.038405,176410,19.367449,5.067433,0.68,sphd,6905,21.218443,3.991091,0.64,sphd,433.5312420577932,78.8175262373179,427.51022,86.29303,368.0337829589844,61.37181091308594,431.60687,85.31668,2,19.25528078565815,21.200077654232853
1504,11.18034,33829,21.718691,3.910805,1.22,sph,8772,19.721294,9.049016,0.9269,sphd,49.719139087261325,312.9553642275044,53.09851,286.16016,39.09868621826172,228.67526245117188,50.109676,290.4896,2,21.689594588463358,19.771952034504423
1507,11.045361,59326,22.11064,3.2808589999999995,0.877,sphd,181549,22.383236,6.163812,1.1673,irr,34.653252255781176,26.959113056983607,34.038452,28.639456,41.27480697631836,6.970300197601318,34.392345,26.031116,2,21.630787372650254,23.56187129315017
1510,24.738634,135032,21.269571,7.093681,0.5501,irr,166176,22.17341,11.553852,1.3688,disk,75.19199366438168,32.70664521731304,77.62637,30.786686,64.40478515625,19.57154083251953,73.90655500000003,32.489605,2,21.147704660414504,22.440937454414197
1511,17.804494000000005,149027,21.687496,5.61229,0.9144,disk,131107,20.906284,7.660703999999999,1.1482,irr,51.16837206493278,105.07185509336962,50.663635,99.87413000000001,44.733890533447266,85.7580337524414,50.295444,97.37238,2,21.543408323329185,20.836812962442572
1513,18.027756,29456,22.755486,11.359019,1.13,disk,149027,21.687496,5.61229,0.9144,disk,19.133992526649784,51.16837206493278,19.995466,52.51193000000001,1.2035356760025024,54.69538497924805,18.337324,49.42961,2,25.46885257888289,21.3251232912323
1514,11.661904,145009,21.94521,3.997013,1.07,sphd,131943,20.500801,11.611775,1.0158,sphd,40.35673285767097,152.64395146346675,38.227303000000006,150.01987,41.242828369140625,90.41853332519531,34.27174,156.36743,2,21.631628897814746,20.779356354787726
1515,11.18034,36376,22.572647,7.314780000000002,0.71,disk,77509,21.640585,3.354624,0.94,sphd,22.64337713618769,53.427641107542755,26.328495,53.9736,15.59789752960205,41.93391799926758,24.421902,56.056103,2,22.687334842708093,21.613586395984367
1516,5.0990199999999986,175281,21.411852,8.43285,0.04,disk,6317,22.649347,1.332325,0.88,sph,65.95674274614494,21.098967346293325,68.64024,21.458181,63.662593841552734,,71.24858,22.356953,0,21.160289176613794,
1517,10.29563,131701,22.170256,7.372717999999999,0.99,disk,183207,21.009567,6.991914,1.33,sphd,32.801794237784385,95.53735204093182,28.351623999999997,108.632675,21.789663314819336,77.1309585571289,34.334263,97.61625,2,22.32437370061724,20.951928178352254
1519,10.0,18060,21.853182,4.863411,0.29,sphd,37758,21.695005,4.72901,0.99,irr,43.926560617203606,50.81571024052355,40.750565,53.92892,33.677494049072266,38.7525749206543,37.252922,53.551014,2,21.851650579833432,21.699248588592326
1521,24.515301,4535,22.977005,10.688395,0.2,irr,172738,21.937317,6.7145470000000005,1.11,irr,15.602636833967235,40.651184064851435,19.165966,41.586704,1.8321179151535034,31.06901741027832,17.910529999999994,40.414104,2,25.01261644641315,21.939181203846953
1523,27.802878000000003,134648,19.000298,11.299625,0.41100000000000003,sphd,20077,18.532967000000006,21.455416,0.5074,sphd,607.9681104983215,935.0034212659282,581.6419,943.1181,577.7216796875,575.1522216796875,584.8380000000002,878.3098,2,18.76570333685018,18.770542995726252
1524,4.123106,163591,22.462381,1.394262,0.84,sph,154582,21.497276,3.377536,1.2701,sphd,25.063839453042306,60.96626647607349,22.361094,61.39059,,68.579833984375,22.478333,64.68813,1,,21.07950892636113
1525,18.11077,143103,22.65242000000001,5.32345,0.5673,irr,173913,20.983042,11.170639,0.37,disk,21.0393345760145,97.90011455936927,20.153242000000002,93.8219,12.313879013061523,82.95856475830078,19.960194,88.1868,2,22.94401279443847,20.872846925387403
1526,8.062258,165438,20.657692,11.377495,1.17,sphd,29086,21.391201,2.09485,1.19,sph,132.10619988606095,67.22326467352617,122.0198,63.19622800000001,63.14393615722656,70.67711639404297,119.08276,67.65986,2,21.169170873258622,21.04680294473344
1527,15.231546,109156,21.26424,5.094022,0.42,sphd,149484,20.002939,7.253889999999997,0.7092,sphd,75.56209665873376,241.4484379063536,76.15083,235.21101000000002,66.42681884765625,173.1025390625,79.35508,229.93536,2,21.11414136310016,20.074241404650834
1528,18.248288,165004,20.388798,9.361501,0.35,irr,30239,22.094917,6.229206,1.13,disk,169.23134262257628,35.15873168835214,174.1439,33.821537,148.59814453125,26.28978157043457,165.75028999999995,35.86196500000001,2,20.23996653338461,22.120532555573675
1529,9.848858,117869,21.765345,8.809897,0.42,irr,120298,21.837645,5.141114,1.39,sphd,47.62796216967797,44.55967350084148,42.514263,39.67329,,62.14444351196289,43.447247,40.705517,1,,21.18649424156924
1530,21.213203,181549,22.383236,6.163812,1.1673,irr,166502,21.787247,7.915841,0.6824,disk,26.959113056983607,46.676813470563914,28.608643,46.809788,18.64591407775879,37.94309616088867,24.697205,47.197983,2,22.493540803457684,21.722168083807777
1531,5.0,12007,22.578754,1.266514,1.24,sph,15412,21.146975,7.395722,0.409,disk,22.516371213916262,84.18020906471085,23.302849,81.12969,,88.68657684326172,26.863241,76.90034,1,,20.800355269587783
1532,5.0990199999999986,11238,21.878468,4.085104,0.68,sphd,38168,21.281649,2.196117,0.71,sph,42.91536395254713,74.36017445651845,40.489563000000004,77.27577,,94.9633560180664,43.56813,74.401115,1,,20.7261098643888
1533,14.866069,182471,21.802906,5.171255,1.17,irr,18060,21.853182,4.863411,0.29,sphd,46.008449749654595,43.926560617203606,48.96073,44.53443,42.289634704589844,26.967947006225586,46.12395,41.891552,2,21.60441516561857,22.09288028475806
1535,13.928388,11520,22.896645,4.730544,0.33,disk,131671,21.534363,7.88707,0.9372,sphd,16.801265702729285,58.91892305162446,16.95127,54.612125,15.270591735839844,31.149023056030273,18.331608,58.383583,2,22.710360334236686,21.936388924520745
1536,13.892444,123954,22.627178,7.019147,1.39,sphd,62932,22.121319,4.596845,1.298,sphd,21.534202862595052,34.31408320408956,20.121129999999997,31.94485,10.001213073730469,23.352779388427734,22.1318,31.21946,2,23.169868300181097,22.249153558491678
1537,13.601470999999998,150027,22.309742,3.848036,1.26,sphd,37800,21.732845,8.709781,1.05,irr,28.84716907682736,49.075191164554504,27.794703000000002,46.54535300000001,25.89775848388672,22.30032730102539,27.703617,45.862263,2,22.13684455892876,22.299221906955147
1538,20.880613,173929,22.567318,14.228945,0.78,irr,149027,21.687496,5.61229,0.9144,disk,22.754788332133266,51.16837206493278,16.920182999999998,51.329082,6.653212547302246,41.59175491333008,21.092861,48.001766,2,23.612421505286115,21.622481886807297
1539,9.848858,180156,20.927538,3.2904760000000004,1.0953,sph,135699,22.865505,6.071238,0.5179,irr,103.03500582865351,17.290119703279725,103.65565,20.185102,,99.37583923339844,103.73534,21.653114,1,,20.676797976709253
1540,18.601075,123722,19.359144,10.40549,0.66,sphd,29412,21.311361,6.260822,0.87,irr,436.86011926517614,72.35284287306017,469.95544,76.51274000000002,340.8175964355469,56.2700309753418,460.9427,69.36845,2,19.338694976682532,21.294307114442354
1541,16.552945,136899,19.775274,7.778869999999999,1.1394,sph,137847,21.031271,4.253368,1.4848,sphd,297.7764855954725,93.64651068781536,297.17773,84.75971,226.1561737060547,75.8662109375,297.26886,83.291565,2,19.78397888050845,20.969879014501352
1543,9.219544,113439,22.332907,11.341094,0.97,disk,101782,21.038242,2.58595,1.3,sph,28.23821236450491,93.04717669753263,36.259018,85.50958,,95.63298797607422,36.107204,85.417725,1,,20.718480687071825
1544,9.219544,155414,22.756733,4.0483730000000016,1.2676,sphd,163227,22.583149,6.893671,0.34,disk,19.112029188029197,22.425410417134668,19.29365,22.979109,14.248465538024902,13.702731132507324,19.311335,21.97401,2,22.785579759182713,22.827982159195614
1545,14.317821,62932,22.121319,4.596845,1.298,sphd,143617,20.506466,6.082057,0.643,disk,34.31408320408956,151.84958173320098,30.511896000000004,147.08661999999995,21.299541473388672,132.4151153564453,32.03382,146.16815,2,22.349074364375053,20.3651560919763
1546,20.59126,107951,19.870419,7.416174000000002,0.9420000000000001,sph,166639,20.013676,5.513114,0.68,sphd,272.792483727697,239.07248732765862,267.13547,252.18842,192.46145629882812,211.06153869628906,265.0222,243.98074,2,19.95914058087944,19.858977250148683
1547,13.038405,107951,19.870419,7.416174000000002,0.9420000000000001,sph,123476,21.520399,3.485527,0.81,sphd,272.792483727697,59.68159208556261,284.2057200000001,55.683884,192.6187744140625,53.02970504760742,269.97662,63.7366,2,19.9582534619403,21.35870197107559
1548,17.029386,139335,21.35428,11.642973,0.49,disk,124682,22.469463,4.551369,1.23,sphd,69.54853720030421,24.900885998274866,69.47974,25.08747300000001,55.53456497192383,18.369029998779297,68.53001,25.984179,2,21.308591564534357,22.509784441475567
1549,7.071068,84130,20.975927,2.041286,1.119,sphd,124403,19.809582,18.436117000000007,0.91,sphd,98.54377610167991,288.51420466008966,101.95294,222.19585,103.229736328125,117.04615020751953,109.37154,241.48434,2,20.635487954858505,20.49910716553622
1550,4.0,16406,22.594435,5.736945,1.09,disk,177557,21.585121,1.090117,0.5797,sph,22.193510346340016,56.227865848673936,23.023046,56.50313000000001,,65.22017669677734,19.567192,60.117725,1,,21.13404507230678
1552,14.866069,165923,22.292124,5.748229,1.2847,irr,55200,22.679665,5.023065,1.04,disk,29.31908415138105,20.517951551829753,27.204813,23.371927,22.873916625976562,16.20416831970215,27.060766,21.563942,2,22.271648665503758,22.645933135651177
1553,20.223748,127286,22.508001,5.3220269999999985,0.68,disk,154472,22.334869,11.775776,0.12,irr,24.032535914538695,28.18723005065772,28.623545,25.295439000000002,15.113628387451172,8.735696792602539,24.984516,24.697344,2,22.721578150952528,23.316756120774407
1555,40.496913,168131,22.738567,13.473547,0.3,disk,54519,22.768456,10.997005,0.8928,disk,19.434492310935333,18.90678127276266,17.952166000000005,16.900879,6.8074259757995605,11.650053024291992,18.294647,17.74464,2,23.58754268124123,23.004180244941473
1556,7.211103,36273,21.80628,1.871132,0.66,sph,164814,21.933058,6.897175,0.58,disk,45.8656972462624,40.81095898109115,41.39601500000001,48.8745,,73.08037567138672,49.51208,39.596024,1,,21.010498072031957
1557,11.401754,161203,20.66254,9.040759,0.57,disk,150027,22.309742,3.848036,1.26,sphd,131.51763784113172,28.84716907682736,121.05593999999999,35.51020399999999,94.43700408935547,34.51020431518555,123.5631,34.002720000000004,2,20.732144497230287,21.82513117372905
1558,4.472136,6317,22.649347,1.332325,0.88,sph,150472,21.800051,14.123672,0.9713,disk,21.098967346293325,46.12959057207117,29.549002,37.081364,,52.023780822753906,23.595444,44.453266,1,,21.37949522171946
1560,5.0,29086,21.391201,2.09485,1.19,sph,1098,22.642555,4.69741,0.63,sphd,67.22326467352617,21.231369078013948,68.57928000000001,20.116142,,70.00761413574219,66.02574,25.665785,1,,21.05713680720344
1561,10.77033,149484,20.002939,7.253889999999997,0.7092,sphd,31224,21.391022,9.571807000000002,0.93,disk,241.4484379063536,67.23434835691666,231.00609,67.51604,236.8173370361328,,240.49161,60.40559,0,19.7339662668712,
1562,15.297059,62592,20.304964,9.402297,0.7340000000000001,sph,149665,19.558693,6.026904,0.5553,sphd,182.8160831878469,363.51538821774045,124.90348,406.54132000000004,98.67528533935547,333.06072998046875,128.00609,381.92676,2,20.684479022702835,19.363691426063866
1563,20.124612,48337,20.165277,9.756341,0.578,sphd,12963,21.115416,13.786256,0.87,irr,207.91661691934104,86.66297628058908,184.40042,97.60501,191.50192260742188,59.8037109375,207.87889,93.217415,2,19.96456715379972,21.228179665878674
1564,12.165525,125879,19.92659,5.308788,0.919,sphd,138857,20.302437,4.845081,0.45799999999999996,sphd,259.0383111784645,183.24207457647373,264.42184,180.97522,202.00823974609375,168.0299072265625,263.56387,189.11739,2,19.906577289214155,20.106533530990447
1565,4.472136,163591,22.462381,1.394262,0.84,sph,150472,21.800051,14.123672,0.9713,disk,25.063839453042306,46.12959057207117,31.600563,36.648006,,54.328025817871094,28.557915,38.880905,1,,21.332440190387466
1566,29.0,111858,22.05772,10.32262,1.4,disk,35629,22.126854,8.247622999999999,1.27,irr,36.38413044078137,34.13959777108955,36.38384,35.416668,19.326929092407227,23.43332862854004,34.740497999999995,31.373312,2,22.45459286676155,22.245415042236722
1567,12.649111,176362,20.661781,5.6802150000000005,0.8190000000000001,sphd,163227,22.583149,6.893671,0.34,disk,131.60960934010242,22.425410417134668,130.3883,21.456787,123.38340759277344,,131.1009,22.522444,0,20.441858099043074,
1569,7.211103,18142,21.579435,6.015695,1.17,disk,112019,21.878065,3.402838,1.21,sphd,56.523103561117885,42.93129609308431,55.15579200000001,40.8103,79.1339111328125,,57.492195,41.980946,0,20.92409342267661,
1571,34.409301,165438,20.657692,11.377495,1.17,sphd,175837,22.423967,9.980959,1.33,irr,132.10619988606095,25.966487119353303,118.45891,29.322340000000004,74.84358215332031,13.023043632507324,119.66801,27.667643,2,20.984613586328315,22.883218760938924
1572,12.369317,112287,19.936935,10.785719,0.62,sphd,165004,20.388798,9.361501,0.35,irr,256.58189008620684,169.23134262257628,224.52917000000002,170.9855,240.93113708496094,117.66316986083984,269.46506,157.58441000000005,2,19.715267674243115,20.493398639605253
1574,7.211103,163561,21.770605,1.923007,0.9669,sph,342,22.765106,5.04753,0.34,sphd,47.39777991014983,18.96520755594648,42.325886,20.54739,,50.18608474731445,40.344036,23.04359,1,,21.41854171088262
1576,17.029386,62932,22.121319,4.596845,1.298,sphd,44693,20.665892000000003,9.883913,0.84,irr,34.31408320408956,131.11222876948872,36.029778,131.09188999999998,26.132648468017578,112.74039459228516,34.516537,129.7521,2,22.127041433894654,20.539801123697504
1577,6.082763,54297,22.689528,1.566543,1.219,sph,9352,22.331423,3.312418,0.8,sphd,20.332407256419863,28.27683515201548,21.845883999999998,26.718218,19.802248001098633,17.042882919311523,23.677122,23.74455,2,22.428213761839274,22.591142348740256
1578,30.610456,49552,20.894352,16.161064,0.9740000000000001,sphd,187837,21.841413,7.743726,1.02,disk,106.2329398146546,44.40529913303256,81.07813,42.507137,44.167747497558594,30.65105628967285,78.40527,44.654026,2,21.557236871693572,21.953886385827083
1579,11.661904,161420,21.011303,4.74898,0.9099,sphd,175837,22.423967,9.980959,1.33,irr,95.38471798419693,25.966487119353303,92.28732,27.272402000000003,89.45055389404297,6.8068528175354,96.07193,26.264563,2,20.791042414645332,23.587634099771474
1580,7.81025,149420,20.249634,5.636175,0.6816,sphd,72644,21.414198000000006,7.660083999999999,1.296,irr,192.3740109443726,65.81438084722282,179.42514,69.07895,217.0848388671875,,191.38058,59.85993000000001,0,19.828426266170958,
1581,13.152946,155414,22.756733,4.0483730000000016,1.2676,sphd,154472,22.334869,11.775776,0.12,irr,19.112029188029197,28.18723005065772,16.210672,25.92887,11.546369552612305,11.182799339294434,17.765074,23.70669,2,23.01388636651061,23.048623669694916
1582,14.56022,180818,22.629303,5.181621,0.81,irr,113908,21.791803,5.713984,0.64,disk,21.492097396063446,46.48135715221161,20.199507,48.484787,14.338249206542969,37.96587371826172,20.134422,46.756336,2,22.778759689027225,21.72151650285555
1584,18.439089000000006,33460,21.999531,8.494829,0.72,disk,124623,22.020353,16.089151,0.67,disk,38.38730293823898,37.65813430633849,39.338722,34.580296000000004,26.92794418334961,18.787538528442383,37.19738,33.583508,2,22.09449200394874,22.485325289442695
1585,14.317821,4876,20.222353,3.633568,0.48,sphd,89303,19.337675,11.501908,0.6709999999999999,sphd,197.26898044598374,445.58442288571996,195.51573,426.89325,226.28939819335938,281.86767578125,208.28511,422.22556,2,19.783339481374536,19.54488681399914
1587,17.888544,101074,21.062378,15.063304,0.53,disk,18060,21.853182,4.863411,0.29,sphd,91.00155218304093,43.926560617203606,100.92765,38.37253,58.52479934692383,47.97018814086914,97.67859,37.43674,2,21.251650166533416,21.46757144552897
1588,21.587033,124433,22.420195,5.687114,1.15,disk,71996,22.813368,8.356712,0.0951,irr,26.05685522584888,18.140648151025914,24.388456,19.676397,16.73006248474121,10.468762397766113,24.798145,18.709457,2,22.611256092494248,23.12026164240987
1589,7.81025,5124,21.910402,7.759983999999997,1.19,sphd,153069,22.763088,2.044747,0.92,sph,41.67150637826911,19.000489954739532,39.824837,18.997725,15.823545455932617,21.797983169555664,39.236385,20.434183,2,22.671740502564845,22.32395921769174
1590,16.492423000000002,94212,21.085846,5.631355,0.49,sphd,154472,22.334869,11.775776,0.12,irr,89.05567505301022,28.18723005065772,92.49239,22.529324,74.93737030029297,8.063093185424805,88.46531999999998,23.870485,2,20.983253878055855,23.403745802541206
1592,14.764823000000002,36596,21.983553,3.9576910000000014,0.34,sphd,18142,21.579435,6.015695,1.17,disk,38.956398522440665,56.523103561117885,40.286186,58.38946,31.446611404418945,41.46516418457031,37.345806,56.45221,2,21.92606536502609,21.62579152663797
1595,26.41969000000001,130511,22.564011,7.595483,1.29,irr,184907,22.3582,11.149078,1.131,irr,22.824201880028877,27.587986195225863,21.18815,31.741869,13.098538398742676,18.41637420654297,20.696404,29.266005,2,22.876942906046594,22.506989672737927
1596,5.0990199999999986,141086,21.490274,1.6488509999999998,1.15,sph,137977,21.106289,4.026228,0.6555,sphd,61.3607133686444,87.39455996146576,57.697212,90.612915,,127.02497100830078,61.05324,87.46416500000002,1,,20.41027723884847
1597,17.720045000000006,143516,20.834152,22.746141,0.1906,disk,180818,22.629303,5.181621,0.81,irr,112.2895134391519,21.492097396063446,109.22188600000001,23.671860000000002,89.5987319946289,18.982772827148438,115.929794,24.887712,2,20.78924534112461,22.474100873926893
1598,24.698178,173929,22.567318,14.228945,0.78,irr,73739,21.22036,6.617545,1.124,sphd,22.754788332133266,78.6784870408277,18.310472,80.88257,6.097840785980225,61.36228561401367,21.10971,78.68144000000002,2,23.70705979802143,21.200246180540983
1600,6.403124,110029,20.932903,1.604221,0.81,sph,65658,21.75252,6.726495,0.32,sphd,102.52712987810452,48.193891990037955,109.58832,40.989574,,124.38336944580078,108.80194,41.893642,1,,20.433094206684157
